%time,field.x,field.y,field.theta
649440000000,52.6084043746,10.7961978958,-0.491753089419
649540000000,52.7026931291,10.7457576996,-0.476986892493
649640000000,52.7976016618,10.6964925892,-0.467787805712
649740000000,52.8610596368,10.6640091562,-0.465552793503
649840000000,52.9248303987,10.6321458316,-0.469872159015
649940000000,53.0202399629,10.5838587634,-0.481851602016
650040000000,53.0834798295,10.5509527903,-0.49248503081
650140000000,53.1776184219,10.5002337746,-0.510933882769
650240000000,53.2398292857,10.4654216921,-0.524189239829
650340000000,53.3322596196,10.4116528958,-0.544217921564
650440000000,53.3932803459,10.3747944341,-0.557016043136
650540000000,53.4839251117,10.3180669482,-0.575948074742
650641000000,53.4996767849,10.3079636799,-0.579261180637
650740000000,53.4996767538,10.3079637003,-0.579261177154
650840000000,53.4996767403,10.3079637092,-0.579261177094
650940000000,53.4996767223,10.307963721,-0.57926117707
651040000000,53.4996766908,10.3079637416,-0.579261177045
651140000000,53.5594598075,10.2691348204,-0.557129101434
651240000000,53.6200840116,10.2316290509,-0.534985761727
651340000000,53.7125401179,10.177910039,-0.501770752303
651440000000,53.7751466503,10.1438160662,-0.47962741272
651541000000,53.8704334022,10.095294949,-0.446412403411
651641000000,53.9348201634,10.0646953197,-0.425386877194
651740000000,54.048940699,10.0143053185,-0.391245635178
651841000000,54.1148592115,9.9871613543,-0.374918727905
651940000000,54.1978421004,9.95468857246,-0.35665830607
652040000000,54.2646137803,9.92971607338,-0.345503791047
652140000000,54.3652076531,9.8934460029,-0.333933250375
652240000000,54.4326266564,9.87028038761,-0.337469472288
652340000000,54.5335592383,9.83496440177,-0.350709624518
652440000000,54.6005480321,9.81058036681,-0.362404056065
652541000000,54.7004451158,9.77243554191,-0.382231248261
652640000000,54.7665951416,9.74586040401,-0.396904575855
652741000000,54.8650599566,9.70415835514,-0.419134618619
652840000000,54.9301885466,9.67516979455,-0.432898348891
652940000000,55.0271511569,9.6300839141,-0.451726780598
653040000000,55.0913444474,9.59907896181,-0.461897353041
653140000000,55.1871047031,9.55149109453,-0.473544722848
653241000000,55.2504188654,9.51873059538,-0.473104178004
653340000000,55.3454451789,9.46969296301,-0.464799855682
653440000000,55.4090845848,9.43756638119,-0.455458776286
653540000000,55.5051596869,9.39061838643,-0.438754586089
653640000000,55.5696636835,9.36026532635,-0.426000256034
653740000000,55.6671502615,9.31632420989,-0.406268606835
653840000000,55.7326096075,9.28809037046,-0.393742999655
653941000000,55.8314268819,9.24722877433,-0.376384705796
654041000000,55.8976695017,9.22088476395,-0.366957664824
654141000000,55.9974427187,9.18241448372,-0.356042449468
654241000000,56.0643559455,9.15782692388,-0.356428029215
654341000000,56.1646977213,9.12086484163,-0.364248983915
654441000000,56.2313829476,9.0956622855,-0.373098728753
654540000000,56.3309357312,9.05662644775,-0.389047984569
654640000000,56.3969319606,9.02967139108,-0.40126860175
654740000000,56.4952792642,8.98769177246,-0.420205838367
654840000000,56.5603998516,8.9586850887,-0.432235380138
654940000000,56.6574384086,8.91376229872,-0.448893270488
655040000000,56.7217360322,8.88297424743,-0.457882079851
655141000000,56.8177186042,8.83583620404,-0.468100406083
655240000000,56.881220627,8.80344129933,-0.467333044657
655340000000,56.9765295777,8.75495530559,-0.459148915655
655442000000,57.0403447043,8.72317917359,-0.450215612397
655540000000,57.1366487466,8.67670239364,-0.434304511543
655640000000,57.2012794261,8.64661995375,-0.422172047326
655740000000,57.31526573,8.59591924734,-0.400292092857
655840000000,57.3644461534,8.57494377076,-0.391543364963
655941000000,57.4633355417,8.53425670196,-0.37513635332
656040000000,57.5296040274,8.50797777957,-0.366326652145
656140000000,57.6293843174,8.46952566176,-0.356410611365
656240000000,57.6962735603,8.44487262385,-0.358213887352
656340000000,57.7965193792,8.40765116419,-0.367218820078
656440000000,57.863127055,8.38224435786,-0.376223718426
656540000000,57.9625567487,8.34289604031,-0.392189901998
656640000000,58.0284687328,8.31573561649,-0.404338833035
656740000000,58.126690323,8.27346260926,-0.423040842878
656840000000,58.1917313391,8.24427791561,-0.434809648327
656940000000,58.2886631359,8.19912510179,-0.451017451502
657040000000,58.3528993227,8.1682090572,-0.459693749203
657140000000,58.4488072986,8.12091935357,-0.469379910036
657240000000,58.5122710083,8.08844928392,-0.468054580215
657340000000,58.6075580576,8.03992029671,-0.459381654624
657441000000,58.6713680414,8.0081338471,-0.450302112519
657540000000,58.7676717692,7.96165646096,-0.434219234155
657640000000,58.8323064396,7.93158260817,-0.421975401037
657740000000,58.9463073908,7.8809149458,-0.399889700778
657841000000,58.9954974711,7.85996212859,-0.390997046772
657940000000,59.0944153086,7.8193443898,-0.374217381934
658040000000,59.1607125712,7.79313818186,-0.364968570874
658140000000,59.2605592935,7.75485905998,-0.35414074478
658240000000,59.3275134647,7.73038318461,-0.354978617761
658340000000,59.4279017301,7.69354751315,-0.362779902519
658440000000,59.4946269745,7.66845108318,-0.371347322533
658540000000,59.5942546399,7.62960665166,-0.386956550866
658640000000,59.6603081628,7.60279228708,-0.39912653429
658741000000,59.7587437857,7.56102021223,-0.418183477563
658840000000,59.8239192219,7.53213700227,-0.430580588737
658941000000,59.9210143694,7.48733690898,-0.44821420529
659040000000,59.985318323,7.45656212495,-0.458423758208
659140000000,60.0812225585,7.40926528775,-0.471335355022
659240000000,60.1448643491,7.37714344509,-0.476205754079
659340000000,60.2397694333,7.32787529915,-0.474532137016
659440000000,60.3030560035,7.29505901993,-0.467584008076
659540000000,60.398492607,7.24682566568,-0.453577157483
659640000000,60.4625067997,7.21545254835,-0.443603971932
659740000000,60.4946304364,7.2000057956,-0.438617374801
659840000000,60.4946304167,7.20000580482,-0.438617375799
659940000000,60.4946303875,7.20000581858,-0.438617375889
660040000000,60.494630368,7.20000582775,-0.43861737588
660140000000,60.4946303388,7.2000058415,-0.438617375861
660240000000,60.5433599395,7.17801757036,-0.386906860521
660340000000,60.6438969087,7.14171784595,-0.28346298508
660440000000,60.7127732599,7.12337393325,-0.214500401576
660541000000,60.8180470967,7.10485984218,-0.111056526461
660640000000,60.8890493056,7.0986038693,-0.042093943183
660740000000,60.9959393731,7.09839583841,0.0604022547082
660840000000,61.0669738104,7.1042850821,0.126932731578
660940000000,61.1724164735,7.12184164941,0.224664911855
661040000000,61.2415575644,7.13916922697,0.287829715916
661140000000,61.3429099844,7.1731540763,0.380331986122
661240000000,61.4085725923,7.20089071443,0.439881260963
661340000000,61.5037321842,7.24960225831,0.526918207911
661440000000,61.564698523,7.28653679939,0.582784719287
661541000000,61.6521088201,7.34808710603,0.664261937839
661640000000,61.7075168873,7.39293292948,0.716388034758
661740000000,61.7861362881,7.46538138592,0.792236811071
661840000000,61.8354522327,7.51685251866,0.840559026109
661941000000,61.9047084358,7.59830261108,0.910636896498
662040000000,61.9476941948,7.65516818598,0.955073653298
662140000000,62.0074276497,7.74384261423,1.01926290093
662240000000,62.0440998287,7.80497149961,1.05970669159
662340000000,62.0945038,7.89926535623,1.11784697173
662440000000,62.1250952799,7.96365372404,1.15415658244
662540000000,62.1666642876,8.06216524974,1.20596895736
662639000000,62.1915936997,8.1289509269,1.23795357103
662740000000,62.2250742578,8.23049950147,1.2831541525
662840000000,62.2449119687,8.29897108949,1.31057986775
662940000000,62.2712685485,8.40259977194,1.34865068076
663041000000,62.2867314569,8.47219052821,1.37103960688
663140000000,62.3071458382,8.577153752,1.40128375476
663240000000,62.3190951951,8.64743359114,1.41795242434
663340000000,62.3350012092,8.7531758014,1.43888406077
663440000000,62.3445167021,8.82382668896,1.44801940064
663540000000,62.3575989676,8.92995453553,1.45234369294
663640000000,62.3658498859,9.00076375122,1.44572666731
663740000000,62.3792441461,9.10685399739,1.42953452751
663840000000,62.3892239725,9.17744063166,1.41593493222
663940000000,62.4060973513,9.28303258027,1.39345732675
664040000000,62.4186976175,9.35319873004,1.37759373676
664140000000,62.4396868587,9.45804997458,1.35397603776
664240000000,62.4550221538,9.52766960711,1.33938368583
664340000000,62.4798508242,9.63167914965,1.31930112202
664440000000,62.4974913914,9.7007508022,1.30833742407
664540000000,62.5252303061,9.8040230677,1.29523811028
664640000000,62.5445951257,9.87262984561,1.29309825503
664740000000,62.5741544728,9.97539535868,1.29910203921
664840000000,62.5934849966,10.0440133112,1.30807676815
664940000000,62.6211725949,10.1472990354,1.324612491
665040000000,62.6386151526,10.216420881,1.33759105545
665140000000,62.6630288736,10.3205284985,1.3582139733
665240000000,62.6781039829,10.3902049558,1.37191626449
665342000000,62.6989529722,10.4950847705,1.39162020333
665441000000,62.711745333,10.5652163367,1.40326057848
665540000000,62.7294956094,10.6706653964,1.41849547555
665640000000,62.7405265228,10.7410956285,1.42550959901
665740000000,62.7562734932,10.8468622732,1.43023943059
665840000000,62.7660982064,10.9174701177,1.42542509535
665940000000,62.7814800929,11.0232907715,1.4127272691
666040000000,62.7925704346,11.0937115477,1.40161573359
666140000000,62.8107764255,11.1990824404,1.38283781887
666240000000,62.8240543267,11.2691236177,1.36910845143
666340000000,62.8458002249,11.3738209715,1.34813664698
666440000000,62.861514481,11.4433560714,1.33416663149
666540000000,62.8697354895,11.4780396023,1.32718162518
666640000000,62.8697354843,11.4780395817,1.32718162671
666740000000,62.8697354765,11.4780395504,1.3271816269
666841000000,62.8697354713,11.4780395296,1.32718162692
666940000000,62.8697354635,11.4780394982,1.32718162694
667040000000,62.8697354583,11.4780394773,1.32718162696
667140000000,62.8697354504,11.478039446,1.32718162698
667240000000,62.8697354452,11.4780394251,1.32718162699
667340000000,62.8697354374,11.4780393938,1.32718162701
667440000000,62.8697354322,11.4780393729,1.32718162702
667540000000,62.8697354243,11.4780393416,1.32718162704
667640000000,62.8697354191,11.4780393207,1.32718162706
667740000000,62.8697354113,11.4780392894,1.32718162708
667840000000,62.8697354061,11.4780392685,1.32718162709
667941000000,62.8697353982,11.4780392371,1.32718162711
668040000000,62.869735393,11.4780392163,1.32718162712
668140000000,62.8697353852,11.4780391849,1.32718162714
668240000000,62.86973538,11.478039164,1.32718162715
668340000000,62.8697353721,11.4780391327,1.32718162717
668440000000,62.8697353669,11.4780391118,1.32718162719
668540000000,62.8697353591,11.4780390805,1.32718162721
668640000000,62.8697353539,11.4780390596,1.32718162722
668741000000,62.869735346,11.4780390283,1.32718162724
668840000000,62.8697353408,11.4780390074,1.32718162725
668940000000,62.869735333,11.4780389761,1.32718162727
669040000000,62.8697353278,11.4780389552,1.32718162729
669141000000,62.8697353199,11.4780389238,1.32718162731
669240000000,62.8697353147,11.4780389029,1.32718162732
669340000000,62.8697353069,11.4780388716,1.32718162734
669440000000,62.8697353017,11.4780388507,1.32718162735
669540000000,62.8697352965,11.4780388298,1.32718162737
669640000000,62.8697352873,11.4780387933,1.32718162739
669740000000,62.8697352808,11.4780387672,1.3271816274
669840000000,62.8697352756,11.4780387463,1.32718162742
669940000000,62.8697352678,11.478038715,1.32718162744
670040000000,62.8697352625,11.4780386941,1.32718162745
670140000000,62.8697352547,11.4780386627,1.32718162747
670241000000,62.8697352495,11.4780386418,1.32718162748
670340000000,62.8697352417,11.4780386105,1.3271816275
670440000000,62.8697352364,11.4780385896,1.32718162752
670540000000,62.8697352286,11.4780385583,1.32718162754
670640000000,62.8697352234,11.4780385374,1.32718162755
670740000000,62.8697352156,11.4780385061,1.32718162757
670840000000,62.8697352103,11.4780384852,1.32718162758
670941000000,62.8697352025,11.4780384539,1.3271816276
671040000000,62.8697351973,11.478038433,1.32718162762
671140000000,62.8697351895,11.4780384016,1.32718162764
671241000000,62.8697351842,11.4780383807,1.32718162765
671340000000,62.8697351764,11.4780383494,1.32718162767
671440000000,62.8697351712,11.4780383285,1.32718162768
671540000000,62.8697351634,11.4780382972,1.3271816277
671640000000,62.8697351581,11.4780382763,1.32718162771
671740000000,62.8697351503,11.478038245,1.32718162773
671840000000,62.8697351451,11.4780382241,1.32718162775
671940000000,62.8697351373,11.4780381927,1.32718162777
672040000000,62.869735132,11.4780381718,1.32718162778
672141000000,62.8697351242,11.4780381405,1.3271816278
672240000000,62.869735119,11.4780381196,1.32718162781
672340000000,62.8697351112,11.4780380883,1.32718162783
672440000000,62.8697351059,11.4780380674,1.32718162784
672540000000,62.8697350981,11.4780380361,1.32718162786
672640000000,62.8697350929,11.4780380152,1.32718162788
672740000000,62.8697350851,11.4780379838,1.3271816279
672840000000,62.8697350798,11.4780379629,1.32718162791
672940000000,62.869735072,11.4780379316,1.32718162793
673040000000,62.8697350668,11.4780379107,1.32718162794
673140000000,62.869735059,11.4780378794,1.32718162796
673241000000,62.8697350537,11.4780378585,1.32718162798
673340000000,62.8697350459,11.4780378272,1.327181628
673440000000,62.8697350407,11.4780378063,1.32718162801
673540000000,62.8697350329,11.4780377749,1.32718162803
673641000000,62.8697350276,11.478037754,1.32718162804
673740000000,62.8697350198,11.4780377227,1.32718162806
673840000000,62.8697350146,11.4780377018,1.32718162807
673940000000,62.8697350068,11.4780376705,1.32718162809
674040000000,62.8697350015,11.4780376496,1.32718162811
674140000000,62.8697349937,11.4780376182,1.32718162813
674240000000,62.8697349885,11.4780375973,1.32718162814
674340000000,62.8697349807,11.478037566,1.32718162816
674440000000,62.8697349754,11.4780375451,1.32718162817
674540000000,62.8697349676,11.4780375138,1.32718162819
674640000000,62.8697349624,11.4780374929,1.3271816282
674740000000,62.8697349546,11.4780374616,1.32718162822
674840000000,62.8697349493,11.4780374407,1.32718162824
674940000000,62.8697349415,11.4780374093,1.32718162826
675040000000,62.8697349363,11.4780373884,1.32718162827
675140000000,62.8697349284,11.4780373571,1.32718162829
675240000000,62.8697349232,11.4780373362,1.3271816283
675340000000,62.8697349154,11.4780373049,1.32718162832
675440000000,62.8697349102,11.478037284,1.32718162834
675540000000,62.8697349023,11.4780372526,1.32718162836
675640000000,62.8697348971,11.4780372317,1.32718162837
675740000000,62.8697348893,11.4780372004,1.32718162839
675840000000,62.8697348841,11.4780371795,1.3271816284
675940000000,62.8697348762,11.4780371482,1.32718162842
676040000000,62.8697348684,11.4780371168,1.32718162844
676141000000,62.8697348632,11.4780370959,1.32718162845
676240000000,62.869734858,11.478037075,1.32718162847
676340000000,62.8697348501,11.4780370437,1.32718162849
676440000000,62.8697348449,11.4780370228,1.3271816285
676540000000,62.8697348371,11.4780369915,1.32718162852
676640000000,62.8697348319,11.4780369706,1.32718162853
676740000000,62.869734824,11.4780369392,1.32718162855
676841000000,62.8697348188,11.4780369183,1.32718162856
676940000000,62.869734811,11.478036887,1.32718162858
677040000000,62.8697348058,11.4780368661,1.3271816286
677140000000,62.8697347979,11.4780368348,1.32718162862
677240000000,62.8697347927,11.4780368139,1.32718162863
677340000000,62.8697347849,11.4780367825,1.32718162865
677440000000,62.8697347796,11.4780367616,1.32718162866
677540000000,62.8697347705,11.4780367251,1.32718162869
677640000000,62.8697347666,11.4780367094,1.3271816287
677741000000,62.8697347588,11.4780366781,1.32718162872
677841000000,62.8697347535,11.4780366572,1.32718162873
677940000000,62.8697347457,11.4780366258,1.32718162875
678040000000,62.8697347405,11.4780366049,1.32718162876
678140000000,62.8697347327,11.4780365736,1.32718162878
678240000000,62.8697347274,11.4780365527,1.32718162879
678341000000,62.8697347196,11.4780365214,1.32718162881
678440000000,62.8697347144,11.4780365005,1.32718162883
678540000000,62.8697347065,11.4780364691,1.32718162885
678640000000,62.8697347013,11.4780364482,1.32718162886
678740000000,62.8697346935,11.4780364169,1.32718162888
678840000000,62.8697346883,11.478036396,1.32718162889
678940000000,62.8697346804,11.4780363646,1.32718162891
679040000000,62.8697346752,11.4780363437,1.32718162892
679140000000,62.8697346674,11.4780363124,1.32718162894
679240000000,62.8697346622,11.4780362915,1.32718162896
679340000000,62.8697346543,11.4780362602,1.32718162898
679440000000,62.8697346491,11.4780362393,1.32718162899
679541000000,62.8697346413,11.4780362079,1.32718162901
679640000000,62.8697346361,11.478036187,1.32718162902
679740000000,62.8697346282,11.4780361557,1.32718162904
679840000000,62.869734623,11.4780361348,1.32718162905
679940000000,62.8697346152,11.4780361034,1.32718162907
680040000000,62.8697346099,11.4780360826,1.32718162909
680140000000,62.8697346021,11.4780360512,1.32718162911
680241000000,62.8697345969,11.4780360303,1.32718162912
680340000000,62.8697345891,11.478035999,1.32718162914
680440000000,62.8697345838,11.4780359781,1.32718162915
680540000000,62.869734576,11.4780359467,1.32718162917
680641000000,62.8697345708,11.4780359258,1.32718162918
680740000000,62.8697345629,11.4780358945,1.3271816292
680840000000,62.8697345577,11.4780358736,1.32718162922
680940000000,62.8697345499,11.4780358422,1.32718162924
681040000000,62.8697345447,11.4780358213,1.32718162925
681140000000,62.8697345368,11.47803579,1.32718162927
681240000000,62.8697345316,11.4780357691,1.32718162928
681340000000,62.8697345251,11.478035743,1.3271816293
681440000000,62.8697345186,11.4780357169,1.32718162932
681540000000,62.8697345107,11.4780356855,1.32718162934
681640000000,62.8697345055,11.4780356646,1.32718162935
681740000000,62.8697344977,11.4780356333,1.32718162937
681840000000,62.8697344924,11.4780356124,1.32718162938
681940000000,62.8697344846,11.478035581,1.3271816294
682040000000,62.8697344794,11.4780355601,1.32718162941
682140000000,62.8697344716,11.4780355288,1.32718162943
682240000000,62.8697344663,11.4780355079,1.32718162945
682340000000,62.8697344585,11.4780354765,1.32718162947
682440000000,62.8697344533,11.4780354556,1.32718162948
682540000000,62.8697344454,11.4780354243,1.3271816295
682640000000,62.8697344402,11.4780354034,1.32718162951
682740000000,62.8697344324,11.4780353721,1.32718162953
682840000000,62.8697344272,11.4780353512,1.32718162954
682940000000,62.8697344193,11.4780353198,1.32718162956
683040000000,62.8697344141,11.4780352989,1.32718162958
683140000000,62.8697344063,11.4780352676,1.3271816296
683240000000,62.8697344011,11.4780352467,1.32718162961
683340000000,62.8697343932,11.4780352153,1.32718162963
683440000000,62.869734388,11.4780351944,1.32718162964
683540000000,62.8697343802,11.4780351631,1.32718162966
683640000000,62.8697343749,11.4780351422,1.32718162967
683740000000,62.8697343671,11.4780351108,1.32718162969
683839000000,62.8697343619,11.4780350899,1.32718162971
683940000000,62.869734354,11.4780350586,1.32718162973
684040000000,62.8697343488,11.4780350377,1.32718162974
684140000000,62.869734341,11.4780350063,1.32718162976
684241000000,62.8697343358,11.4780349854,1.32718162977
684340000000,62.8697343279,11.4780349541,1.32718162979
684440000000,62.8697343227,11.4780349332,1.3271816298
684540000000,62.8697343149,11.4780349018,1.32718162982
684640000000,62.8697343097,11.4780348809,1.32718162984
684740000000,62.8697343018,11.4780348496,1.32718162986
684840000000,62.8697342966,11.4780348287,1.32718162987
684940000000,62.8697342888,11.4780347973,1.32718162989
685040000000,62.8697342835,11.4780347764,1.3271816299
685140000000,62.8697342757,11.4780347451,1.32718162992
685240000000,62.8697342705,11.4780347242,1.32718162993
685341000000,62.8697342626,11.4780346928,1.32718162995
685440000000,62.8697342574,11.4780346719,1.32718162997
685540000000,62.8697342496,11.4780346406,1.32718162999
685640000000,62.8697342444,11.4780346197,1.32718163
685740000000,62.8697342365,11.4780345883,1.32718163002
685840000000,62.8697342313,11.4780345674,1.32718163003
685940000000,62.8697342235,11.4780345361,1.32718163005
686040000000,62.8697342183,11.4780345152,1.32718163006
686140000000,62.8697342104,11.4780344838,1.32718163008
686242000000,62.8697342052,11.4780344629,1.3271816301
686340000000,62.8697341974,11.4780344316,1.32718163012
686441000000,62.8697341921,11.4780344107,1.32718163013
686541000000,62.8697341843,11.4780343793,1.32718163015
686640000000,62.8697341791,11.4780343584,1.32718163016
686740000000,62.8697341712,11.4780343271,1.32718163018
686840000000,62.869734166,11.4780343062,1.3271816302
686940000000,62.8697341582,11.4780342748,1.32718163022
687040000000,62.869734153,11.4780342539,1.32718163023
687140000000,62.8697341451,11.4780342226,1.32718163025
687240000000,62.8697341399,11.4780342017,1.32718163026
687340000000,62.8697341321,11.4780341703,1.32718163028
687441000000,62.8697341268,11.4780341494,1.32718163029
687540000000,62.869734119,11.4780341181,1.32718163031
687640000000,62.8697341138,11.4780340972,1.32718163033
687740000000,62.8697341059,11.4780340658,1.32718163035
687840000000,62.8697341007,11.4780340449,1.32718163036
687940000000,62.8697340929,11.4780340136,1.32718163038
688040000000,62.8697340877,11.4780339927,1.32718163039
688140000000,62.8697340798,11.4780339613,1.32718163041
688240000000,62.8697340746,11.4780339404,1.32718163042
688340000000,62.8697340668,11.478033909,1.32718163044
688440000000,62.8697340615,11.4780338881,1.32718163046
688540000000,62.8697340537,11.4780338568,1.32718163048
688640000000,62.8697340485,11.4780338359,1.32718163049
688740000000,62.8697340406,11.4780338045,1.32718163051
688840000000,62.8697340354,11.4780337836,1.32718163052
688940000000,62.8697340276,11.4780337523,1.32718163054
689040000000,62.8697340224,11.4780337314,1.32718163055
689140000000,62.8697340145,11.4780337,1.32718163057
689240000000,62.8697340093,11.4780336791,1.32718163059
689340000000,62.8697340015,11.4780336478,1.32718163061
689441000000,62.8697339962,11.4780336269,1.32718163062
689540000000,62.8697339884,11.4780335955,1.32718163064
689640000000,62.8697339832,11.4780335746,1.32718163065
689740000000,62.8697339753,11.4780335432,1.32718163067
689840000000,62.8697339701,11.4780335223,1.32718163068
689940000000,62.8697339623,11.478033491,1.3271816307
690040000000,62.8697339571,11.4780334701,1.32718163072
690140000000,62.8697339492,11.4780334387,1.32718163074
690240000000,62.869733944,11.4780334178,1.32718163075
690340000000,62.8697339362,11.4780333865,1.32718163077
690440000000,62.8697339309,11.4780333656,1.32718163078
690540000000,62.8697339231,11.4780333342,1.3271816308
690640000000,62.8697339179,11.4780333133,1.32718163081
690740000000,62.86973391,11.478033282,1.32718163083
690840000000,62.8697339048,11.478033261,1.32718163084
690940000000,62.869733897,11.4780332297,1.32718163086
691040000000,62.8697338918,11.4780332088,1.32718163088
691141000000,62.8697338839,11.4780331774,1.3271816309
691240000000,62.8697338787,11.4780331565,1.32718163091
691340000000,62.8697338709,11.4780331252,1.32718163093
691440000000,62.8697338656,11.4780331043,1.32718163094
691540000000,62.8697338578,11.4780330729,1.32718163096
691640000000,62.8697338526,11.478033052,1.32718163097
691740000000,62.8697338447,11.4780330206,1.32718163099
691840000000,62.8697338395,11.4780329997,1.32718163101
691940000000,62.8697338317,11.4780329684,1.32718163103
692041000000,62.8697338265,11.4780329475,1.32718163104
692140000000,62.8697338186,11.4780329161,1.32718163106
692240000000,62.8697338134,11.4780328952,1.32718163107
692340000000,62.8697338056,11.4780328639,1.32718163109
692440000000,62.8697338003,11.478032843,1.3271816311
692540000000,62.8697337925,11.4780328116,1.32718163112
692640000000,62.8697337873,11.4780327907,1.32718163114
692740000000,62.8697337794,11.4780327593,1.32718163115
692840000000,62.8697337742,11.4780327384,1.32718163117
692940000000,62.8697337664,11.4780327071,1.32718163119
693040000000,62.8697337612,11.4780326862,1.3271816312
693140000000,62.8697337533,11.4780326548,1.32718163122
693240000000,62.8697337481,11.4780326339,1.32718163123
693340000000,62.8697337403,11.4780326025,1.32718163125
693440000000,62.869733735,11.4780325816,1.32718163127
693540000000,62.8697337272,11.4780325503,1.32718163128
693640000000,62.869733722,11.4780325294,1.3271816313
693740000000,62.8697337141,11.478032498,1.32718163132
693840000000,62.8697337089,11.4780324771,1.32718163133
693940000000,62.8697337011,11.4780324457,1.32718163135
694040000000,62.8697336958,11.4780324248,1.32718163136
694140000000,62.869733688,11.4780323935,1.32718163138
694240000000,62.8697336828,11.4780323726,1.32718163139
694340000000,62.8697336749,11.4780323412,1.32718163141
694440000000,62.8697336697,11.4780323203,1.32718163143
694541000000,62.8697336619,11.4780322889,1.32718163145
694640000000,62.8697336567,11.478032268,1.32718163146
694741000000,62.8697336488,11.4780322367,1.32718163148
694840000000,62.8697336436,11.4780322158,1.32718163149
694940000000,62.8697336358,11.4780321844,1.32718163151
695040000000,62.8697336305,11.4780321635,1.32718163152
695140000000,62.8697336227,11.4780321321,1.32718163154
695240000000,62.8697336175,11.4780321112,1.32718163156
695340000000,62.8697336096,11.4780320799,1.32718163158
695440000000,62.8697336044,11.478032059,1.32718163159
695540000000,62.8697335966,11.4780320276,1.32718163161
695640000000,62.8697335913,11.4780320067,1.32718163162
695740000000,62.8697335835,11.4780319753,1.32718163164
695839000000,62.8697335783,11.4780319544,1.32718163165
695940000000,62.8697335704,11.4780319231,1.32718163167
696040000000,62.8697335652,11.4780319022,1.32718163169
696141000000,62.8697335574,11.4780318708,1.32718163171
696240000000,62.8697335521,11.4780318499,1.32718163172
696340000000,62.8697335443,11.4780318185,1.32718163174
696440000000,62.8697335391,11.4780317976,1.32718163175
696540000000,62.8697335312,11.4780317663,1.32718163177
696640000000,62.869733526,11.4780317453,1.32718163178
696740000000,62.8697335182,11.478031714,1.3271816318
696840000000,62.869733513,11.4780316931,1.32718163182
696940000000,62.8697335051,11.4780316617,1.32718163183
697041000000,62.8697334999,11.4780316408,1.32718163185
697140000000,62.8697334921,11.4780316094,1.32718163187
697240000000,62.8697334868,11.4780315885,1.32718163188
697340000000,62.869733479,11.4780315572,1.3271816319
697440000000,62.8697334738,11.4780315363,1.32718163191
697540000000,62.8697334659,11.4780315049,1.32718163193
697641000000,62.8697334607,11.478031484,1.32718163194
697740000000,62.8697334529,11.4780314526,1.32718163196
697840000000,62.8697334476,11.4780314317,1.32718163198
697940000000,62.8697334398,11.4780314004,1.327181632
698040000000,62.8697334346,11.4780313794,1.32718163201
698142000000,62.8697334267,11.4780313481,1.32718163203
698240000000,62.8697334202,11.4780313219,1.32718163205
698340000000,62.8697334137,11.4780312958,1.32718163206
698440000000,62.8697334084,11.4780312749,1.32718163207
698541000000,62.8697334006,11.4780312435,1.32718163209
698640000000,62.8697333954,11.4780312226,1.32718163211
698740000000,62.8697333875,11.4780311913,1.32718163213
698840000000,62.8697333823,11.4780311703,1.32718163214
698940000000,62.8697333745,11.478031139,1.32718163216
699040000000,62.8697333693,11.4780311181,1.32718163217
699140000000,62.8697333614,11.4780310867,1.32718163219
699240000000,62.8697333562,11.4780310658,1.3271816322
699340000000,62.8697333483,11.4780310344,1.32718163222
699440000000,62.8697333431,11.4780310135,1.32718163224
699540000000,62.8697333353,11.4780309822,1.32718163226
699640000000,62.8697333301,11.4780309612,1.32718163227
699740000000,62.8697333222,11.4780309299,1.32718163229
699840000000,62.869733317,11.478030909,1.3271816323
699940000000,62.8697333092,11.4780308776,1.32718163232
700041000000,62.8697333039,11.4780308567,1.32718163233
700140000000,62.8697332961,11.4780308253,1.32718163235
700241000000,62.8697332909,11.4780308044,1.32718163237
700340000000,62.869733283,11.478030773,1.32718163238
700440000000,62.8697332778,11.4780307521,1.3271816324
700540000000,62.86973327,11.4780307208,1.32718163242
700640000000,62.8697332647,11.4780306999,1.32718163243
700740000000,62.8697332569,11.4780306685,1.32718163245
700840000000,62.8697332517,11.4780306476,1.32718163246
700940000000,62.8697332438,11.4780306162,1.32718163248
701040000000,62.8697332386,11.4780305953,1.3271816325
701140000000,62.8697332308,11.4780305639,1.32718163251
701240000000,62.8697332255,11.478030543,1.32718163253
701340000000,62.8697332177,11.4780305117,1.32718163255
701440000000,62.8697332125,11.4780304907,1.32718163256
701540000000,62.8697332046,11.4780304594,1.32718163258
701641000000,62.8697331994,11.4780304385,1.32718163259
701739000000,62.8697331916,11.4780304071,1.32718163261
701840000000,62.8697331863,11.4780303862,1.32718163262
701940000000,62.8697331785,11.4780303548,1.32718163264
702040000000,62.8697331733,11.4780303339,1.32718163266
702140000000,62.8697331654,11.4780303025,1.32718163268
702240000000,62.8697331602,11.4780302816,1.32718163269
702340000000,62.8697331524,11.4780302503,1.32718163271
702440000000,62.8697331471,11.4780302293,1.32718163272
702540000000,62.8697331393,11.478030198,1.32718163274
702640000000,62.8697331315,11.4780301666,1.32718163276
702740000000,62.8697331262,11.4780301457,1.32718163277
702840000000,62.869733121,11.4780301248,1.32718163279
702940000000,62.8697331145,11.4780300986,1.3271816328
